TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,TransactionHour,TransactionFrequency,DeviceUsage,IPUsage,MerchantPreference,Cluster,Channel,CustomerOccupation
TX001313,AC00001,14246.927380522695,2023-09-15 17:00:20,Debit,Denver,D000649,59.12.96.11,M034,489.3903750961478,2707.787008464033,1.7271441635919087,6440076.123616152,2024-11-04 08:11:55,-329996886199884.94,29.05172025585174,10.61741674050198,19.242490209605,11.272875972845698,1.2756766628124168,0,Branch,Student
TX001314,AC00187,97779.47164518527,2023-03-22 16:18:37,Debit,Fresno,D000305,98.39.212.221,M011,969.6840980343824,3267.3856455153027,1.7271441635919087,20431687.495000236,2024-11-04 08:11:48,-470551097397652.7,28.32080696242022,17.3787329340575,10.070730803124167,17.387312455245535,1.2756766628124168,0,Branch,Doctor
TX001315,AC00452,9308.180266964479,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,631.6996263371062,20754.84305336748,1.7271441635919087,55967230.60428656,2024-11-04 08:10:43,-381609066213761.75,28.32080696242022,21.88627706309451,11.905082684420332,11.272875972845698,1.2756766628124168,1,ATM,Doctor
TX001316,AC00036,207663.6760405828,2023-03-08 17:07:21,Debit,San Diego,D000398,189.198.67.252,M007,1236.5139441111794,8163.873719713912,1.7271441635919087,21945692.918995507,2024-11-04 08:08:42,-481637986482244.06,29.05172025585174,17.3787329340575,10.070730803124167,13.311021466978978,1.2756766628124168,2,Online,Retired
TX001317,AC00125,64580.11604848835,2023-09-18 18:35:23,Debit,Milwaukee,D000663,19.20.13.234,M059,774.0088775780646,3477.2351344095287,1.7271441635919087,13413962.876613243,2024-11-04 08:06:33,-327559634206531.7,29.78263354928326,19.632504998576007,21.076842090901163,17.387312455245535,1.2756766628124168,1,ATM,Engineer
TX001318,AC00403,8260.301890033392,2023-12-25 16:30:45,Debit,Atlanta,D000082,193.108.17.115,M070,560.545000716627,6834.8269567171465,1.7271441635919087,41613020.80360538,2024-11-04 08:09:42,-249821812858289.4,28.32080696242022,24.14004912761302,15.573786447012665,15.349166961112259,1.2756766628124168,1,ATM,Doctor
TX001319,AC00264,29930.076459215543,2023-08-09 16:22:25,Debit,Tucson,D000002,63.82.133.139,M086,916.318128819023,6974.726615979964,1.7271441635919087,7879159.35952067,2024-11-04 08:08:38,-359392575829421.56,28.32080696242022,19.632504998576007,13.7394345657165,11.272875972845698,1.2756766628124168,1,ATM,Engineer
TX001320,AC00123,47773.19767977192,2023-05-11 17:15:10,Debit,New York,D000169,112.86.148.212,M088,1094.204692870221,10402.268267918991,1.7271441635919087,37060396.08020849,2024-11-04 08:11:20,-430821560399423.7,29.05172025585174,15.124960869538992,8.236378921828,17.387312455245535,1.2756766628124168,1,ATM,Engineer
TX001321,AC00298,3368.2568768397905,2023-07-19 17:38:50,Debit,Kansas City,D000137,1.238.163.61,M019,1023.0500672497418,2218.138201044172,1.7271441635919087,9650185.72027703,2024-11-04 08:11:06,-376025004633816.4,29.05172025585174,21.88627706309451,15.573786447012665,11.272875972845698,1.2756766628124168,1,ATM,Retired
TX001322,AC00235,79317.54759479772,2023-03-27 17:25:32,Debit,Los Angeles,D000149,145.76.10.8,M027,720.6429083627052,2707.787008464033,1.7271441635919087,25443829.77179913,2024-11-04 08:12:10,-466544594208518.7,29.05172025585174,21.88627706309451,13.7394345657165,15.349166961112259,1.2756766628124168,0,Branch,Doctor
TX001323,AC00259,59358.23745146965,2023-01-10 16:32:06,Debit,New York,D000023,146.250.144.172,M049,400.4470930705488,9492.920482710677,1.7271441635919087,4776772.346673773,2024-11-04 08:11:25,-526914754045282.75,28.32080696242022,12.871188805020488,10.070730803124167,13.311021466978978,1.2756766628124168,2,Online,Student
TX001324,AC00329,72563.25632956503,2023-05-29 18:40:32,Debit,San Antonio,D000112,32.240.176.64,M068,738.431564767825,10752.017416076034,1.7271441635919087,3042329.5426217983,2024-11-04 08:07:18,-416480952539096.3,29.78263354928326,26.393821192131526,15.573786447012665,13.311021466978978,1.2756766628124168,1,ATM,Engineer
TX001325,AC00482,200582.4700727978,2023-10-03 17:27:25,Debit,Denver,D000103,199.199.60.222,M030,1129.7820056804605,6834.8269567171465,1.7271441635919087,8765472.073920641,2024-11-04 08:07:37,-315688266554050.44,29.05172025585174,19.632504998576007,13.7394345657165,7.19658498457914,1.2756766628124168,1,ATM,Retired
TX001326,AC00020,105275.15875370623,2023-01-12 17:58:56,Credit,Jacksonville,D000133,45.64.74.86,M085,489.3903750961478,20335.144075579028,1.7271441635919087,861317.7361548764,2024-11-04 08:09:04,-525277657693627.06,29.05172025585174,26.393821192131526,17.40813832830883,19.425457949378817,1.2756766628124168,2,Online,Student
TX001327,AC00453,32379.01784708513,2023-05-01 16:23:22,Debit,Seattle,D000517,173.135.78.201,M074,720.6429083627052,6415.127978928695,1.7271441635919087,50301888.53251426,2024-11-04 08:10:57,-438789529650650.75,28.32080696242022,26.393821192131526,11.905082684420332,25.539894431778656,1.2756766628124168,0,Branch,Doctor
TX001328,AC00367,63263.700594460715,2023-10-11 18:04:39,Credit,Columbus,D000682,93.151.52.152,M032,578.3336571217468,9702.769971604903,1.7271441635919087,33925286.674957566,2024-11-04 08:11:54,-309318403136210.44,29.78263354928326,21.88627706309451,15.573786447012665,9.234730478712418,1.2756766628124168,0,Branch,Engineer
TX001329,AC00167,143544.61112123684,2023-01-19 16:28:08,Debit,Columbus,D000193,17.36.132.202,M048,1218.7252877060596,11031.816734601669,1.7271441635919087,25021207.788378306,2024-11-04 08:09:44,-519770354963339.5,28.32080696242022,17.3787329340575,15.573786447012665,13.311021466978978,1.2756766628124168,2,Online,Retired
TX001330,AC00110,65762.26296396772,2023-02-15 16:50:13,Debit,Chicago,D000316,189.20.224.220,M068,1183.14797489582,4876.2317270377025,1.7271441635919087,22499360.478670843,2024-11-04 08:10:52,-498321829839953.3,28.32080696242022,24.14004912761302,10.070730803124167,17.387312455245535,1.2756766628124168,2,Online,Retired
TX001331,AC00078,179525.66057090124,2023-05-08 16:37:14,Debit,Dallas,D000693,58.190.9.136,M086,1254.3026005162992,3687.0846233037546,1.7271441635919087,10987435.6229671,2024-11-04 08:08:12,-433222633823268.6,28.32080696242022,19.632504998576007,11.905082684420332,13.311021466978978,1.2756766628124168,1,ATM,Retired
TX001332,AC00212,177996.16678396,2023-11-03 18:37:18,Debit,Fort Worth,D000399,158.129.49.240,M015,1023.0500672497418,11101.766564233078,1.7271441635919087,11671173.717406964,2024-11-04 08:12:18,-291039495628250.3,29.78263354928326,12.871188805020488,11.905082684420332,13.311021466978978,1.2756766628124168,2,Online,Engineer
TX001333,AC00051,54749.32392173654,2023-06-21 16:49:10,Debit,Philadelphia,D000049,60.166.231.236,M003,898.5294724139032,20265.194245947616,1.7271441635919087,881286.5858698505,2024-11-04 08:07:18,-398281229875802.94,28.32080696242022,15.124960869538992,6.402027040531834,13.311021466978978,1.2756766628124168,0,Branch,Engineer
TX001334,AC00250,245530.32279246856,2023-03-20 16:35:53,Credit,Colorado Springs,D000692,23.163.145.195,M014,400.4470930705488,4876.2317270377025,1.7271441635919087,4828683.555600786,2024-11-04 08:12:12,-472129721755967.94,28.32080696242022,10.61741674050198,8.236378921828,11.272875972845698,1.2756766628124168,0,Branch,Student
TX001335,AC00304,59650.1255787485,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,1111.9933492753407,4736.332067774885,1.7271441635919087,52996630.19922657,2024-11-04 08:09:43,-253767877527825.75,29.05172025585174,30.901365321168537,11.905082684420332,13.311021466978978,1.2756766628124168,1,ATM,Doctor
TX001336,AC00007,26824.38678496853,2023-11-20 17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,507.1790315012676,19985.39492742198,1.7271441635919087,27763960.498057675,2024-11-04 08:10:50,-277590266335581.66,29.05172025585174,17.3787329340575,8.236378921828,15.349166961112259,1.2756766628124168,1,ATM,Engineer
TX001337,AC00017,17842.98910859818,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,1129.7820056804605,8653.522527133773,1.7271441635919087,28226208.167631645,2024-11-04 08:08:09,-272013905451914.7,29.05172025585174,17.3787329340575,10.070730803124167,11.272875972845698,1.2756766628124168,0,Branch,Retired
TX001338,AC00158,115278.16487555258,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,1325.4572261367784,3407.28530477812,1.7271441635919087,28549024.90413719,2024-11-04 08:12:07,-426861877076087.1,28.32080696242022,21.88627706309451,17.40813832830883,11.272875972845698,1.2756766628124168,0,Branch,Retired
TX001339,AC00110,5957.30456580323,2023-11-17 16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,809.5861903883042,3267.3856455153027,1.7271441635919087,38412388.61022719,2024-11-04 08:11:24,-279988573757541.44,28.32080696242022,24.14004912761302,11.905082684420332,17.387312455245535,1.2756766628124168,1,ATM,Doctor
TX001340,AC00175,162998.95480437248,2023-04-14 16:52:23,Credit,Washington,D000180,194.29.57.163,M087,1467.7664773777367,3547.1849640409373,1.7271441635919087,11583731.996584753,2024-11-04 08:09:54,-452270306067810.7,28.32080696242022,21.88627706309451,11.905082684420332,13.311021466978978,1.4988055549241963,2,Online,Retired
TX001341,AC00079,16955.64920167046,2023-08-25 16:30:02,Credit,Boston,D000250,116.175.11.222,M027,596.1223135268666,7044.676445611372,1.7271441635919087,36369130.665465906,2024-11-04 08:11:35,-346686610757615.9,28.32080696242022,17.3787329340575,13.7394345657165,13.311021466978978,1.2756766628124168,2,Online,Doctor
TX001342,AC00403,115672.21384737903,2023-08-07 16:38:52,Credit,Miami,D000045,150.83.4.238,M085,364.86978026030926,11801.264860547164,1.7271441635919087,6885319.069604714,2024-11-04 08:08:21,-360971273702737.1,28.32080696242022,24.14004912761302,13.7394345657165,17.387312455245535,1.2756766628124168,2,Online,Student
TX001343,AC00228,84667.85696781913,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,1378.8231953521376,8233.82354934532,1.7271441635919087,22171668.53471535,2024-11-04 08:11:58,-407773394817019.8,29.05172025585174,24.14004912761302,15.573786447012665,17.387312455245535,1.2756766628124168,1,ATM,Retired
TX001344,AC00344,13756.55532669422,2023-03-27 17:07:20,Debit,San Francisco,D000184,13.88.251.53,M048,631.6996263371062,16417.953616220137,1.7271441635919087,20386328.564885948,2024-11-04 08:10:44,-466553838719802.75,29.05172025585174,15.124960869538992,13.7394345657165,13.311021466978978,1.2756766628124168,2,Online,Doctor
TX001345,AC00466,98226.06047992191,2023-08-14 16:01:02,Debit,Sacramento,D000326,107.247.202.71,M003,1165.3593184907002,3407.28530477812,1.7271441635919087,25143243.981265325,2024-11-04 08:12:23,-355436623392348.8,28.32080696242022,15.124960869538992,13.7394345657165,15.349166961112259,1.2756766628124168,1,ATM,Retired
TX001346,AC00204,113570.61933097128,2023-09-05 17:34:08,Debit,Seattle,D000422,44.197.126.59,M067,471.60171869102805,4876.2317270377025,1.7271441635919087,1135031.3832245793,2024-11-04 08:10:37,-337917153405311.3,29.05172025585174,21.88627706309451,17.40813832830883,17.387312455245535,1.2756766628124168,2,Online,Student
TX001347,AC00030,152330.44375233038,2023-03-20 16:29:02,Credit,Sacramento,D000309,179.132.235.182,M017,951.8954416292626,4736.332067774885,1.7271441635919087,35889527.25737014,2024-11-04 08:08:47,-472131614767224.94,28.32080696242022,26.393821192131526,17.40813832830883,9.234730478712418,1.2756766628124168,2,Online,Engineer
TX001348,AC00455,230133.224078509,2023-06-19 16:22:28,Debit,Memphis,D000351,150.25.200.56,M081,489.3903750961478,2847.6866677268504,1.7271441635919087,1178557.235337687,2024-11-04 08:06:44,-399883562821705.56,28.32080696242022,21.88627706309451,10.070730803124167,11.272875972845698,1.2756766628124168,2,Online,Student
TX001349,AC00094,9550.447412605929,2023-06-01 16:56:33,Credit,Raleigh,D000596,113.134.242.82,M074,898.5294724139032,8583.572697502364,1.7271441635919087,2906447.760576936,2024-11-04 08:08:02,-414156803373659.75,28.32080696242022,15.124960869538992,8.236378921828,11.272875972845698,1.2756766628124168,1,ATM,Doctor
TX001350,AC00185,6806.699016184696,2023-05-01 16:57:17,Debit,Philadelphia,D000035,133.63.96.21,M030,418.2357494756686,6415.127978928695,1.7271441635919087,4686678.512998791,2024-11-04 08:12:18,-438771573611834.56,28.32080696242022,19.632504998576007,13.7394345657165,23.501748937645374,1.2756766628124168,1,ATM,Student
TX001351,AC00351,59585.910190747156,2023-01-18 16:59:48,Debit,San Jose,D000004,77.21.150.75,M078,1040.8387236548617,12780.562475386887,1.7271441635919087,6098694.597141216,2024-11-04 08:09:15,-520546590661824.0,28.32080696242022,10.61741674050198,11.905082684420332,19.425457949378817,1.2756766628124168,1,ATM,Retired
TX001352,AC00335,92516.72871034751,2023-02-27 17:06:57,Credit,Raleigh,D000625,8.244.162.185,M024,916.318128819023,12151.014008704207,1.7271441635919087,30113264.465696692,2024-11-04 08:12:09,-488785767254199.8,29.05172025585174,10.61741674050198,10.070730803124167,15.349166961112259,1.2756766628124168,0,Branch,Doctor
TX001353,AC00409,56407.24848468042,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,1005.261410844622,2847.6866677268504,2.9322286691196755,10187160.569643755,2024-11-04 08:06:41,-247435993797000.62,28.32080696242022,17.3787329340575,10.070730803124167,15.349166961112259,1.2756766628124168,2,Online,Engineer
TX001354,AC00312,441255.9065393044,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,1218.7252877060596,3687.0846233037546,1.7271441635919087,8039534.183794055,2024-11-04 08:09:11,-403046417057106.75,28.32080696242022,15.124960869538992,10.070730803124167,9.234730478712418,1.2756766628124168,2,Online,Retired
TX001355,AC00097,373.48469095874424,2023-11-23 16:14:48,Debit,Oklahoma City,D000239,60.197.167.40,M090,400.4470930705488,12220.963838335616,1.7271441635919087,7156731.618758044,2024-11-04 08:07:45,-275236316026910.28,28.32080696242022,12.871188805020488,11.905082684420332,11.272875972845698,1.2756766628124168,2,Online,Student
TX001356,AC00447,61818.85436443039,2023-05-31 16:50:20,Debit,Mesa,D000009,144.91.150.133,M094,1307.6685697316586,11381.565882758712,1.7271441635919087,21052944.930761606,2024-11-04 08:11:21,-414956021699103.9,28.32080696242022,15.124960869538992,8.236378921828,17.387312455245535,1.2756766628124168,1,ATM,Retired
TX001357,AC00280,118993.90073581239,2023-11-08 18:32:44,Debit,Mesa,D000013,147.234.20.46,M062,1058.6273800599815,7604.2750826626425,1.7271441635919087,50690501.06876427,2024-11-04 08:11:01,-287071495920508.2,29.78263354928326,17.3787329340575,13.7394345657165,17.387312455245535,1.2756766628124168,1,ATM,Doctor
TX001358,AC00023,123737.08280409378,2023-02-27 16:15:53,Debit,Tucson,D000237,180.224.54.115,M027,756.2202211729448,7884.074401188277,1.7271441635919087,29710455.32535245,2024-11-04 08:10:52,-488813215917425.9,28.32080696242022,19.632504998576007,6.402027040531834,17.387312455245535,1.2756766628124168,1,ATM,Engineer
TX001359,AC00077,6316.32696235622,2023-06-21 17:10:18,Credit,Philadelphia,D000627,184.59.28.72,M014,667.2769391473458,15858.35497916887,1.7271441635919087,48760308.9351821,2024-11-04 08:08:49,-398270413981388.1,29.05172025585174,19.632504998576007,15.573786447012665,13.311021466978978,1.2756766628124168,1,ATM,Doctor
TX001360,AC00113,51199.96429402566,2023-01-09 16:08:52,Debit,San Francisco,D000078,98.255.160.110,M015,382.658436665429,2637.837178832624,1.7271441635919087,4400913.353112825,2024-11-04 08:11:01,-527721305492003.9,28.32080696242022,15.124960869538992,13.7394345657165,15.349166961112259,1.2756766628124168,1,ATM,Student
TX001361,AC00391,2591.834458278038,2023-10-16 16:47:15,Credit,Sacramento,D000065,201.113.165.203,M053,1396.6118517572575,6485.077808560103,1.7271441635919087,14131437.406606724,2024-11-04 08:07:51,-305389035561110.56,28.32080696242022,12.871188805020488,8.236378921828,17.387312455245535,1.2756766628124168,0,Branch,Retired
TX001362,AC00136,18388.81990660964,2023-01-03 18:18:14,Debit,Denver,D000376,20.147.6.179,M038,916.318128819023,3197.435815883894,1.7271441635919087,20333871.332724545,2024-11-04 08:08:55,-532412591719285.44,29.78263354928326,24.14004912761302,15.573786447012665,15.349166961112259,1.2756766628124168,2,Online,Engineer
TX001363,AC00204,16307.657559111409,2023-09-05 16:05:58,Credit,San Francisco,D000287,214.67.148.245,M071,1076.4160364651011,2917.636497358259,1.7271441635919087,10642621.950447401,2024-11-04 08:09:36,-337965204647363.3,28.32080696242022,21.88627706309451,15.573786447012665,23.501748937645374,1.2756766628124168,0,Branch,Retired
TX001364,AC00089,60047.09343184774,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,916.318128819023,6764.877127085738,4.137313174647442,19962380.52503875,2024-11-04 08:10:26,-325261150965564.6,28.32080696242022,17.3787329340575,13.7394345657165,15.349166961112259,1.2756766628124168,0,Branch,Doctor
TX001365,AC00305,5128.342284331283,2023-09-11 17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,507.1790315012676,11241.666223495895,1.7271441635919087,23756305.96424542,2024-11-04 08:08:11,-333167643297815.25,29.05172025585174,19.632504998576007,10.070730803124167,13.311021466978978,1.2756766628124168,0,Branch,Engineer
TX001366,AC00338,26952.817560971223,2023-11-10 16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,1076.4160364651011,5505.780193720381,1.7271441635919087,10216138.802726226,2024-11-04 08:08:22,-285542200127374.6,28.32080696242022,21.88627706309451,15.573786447012665,23.501748937645374,1.2756766628124168,0,Branch,Engineer
TX001367,AC00268,57358.803779609494,2023-06-12 16:34:59,Debit,Memphis,D000472,147.227.81.224,M016,596.1223135268666,14949.007193960557,1.7271441635919087,46760771.85083193,2024-11-04 08:08:35,-405435415642157.25,28.32080696242022,15.124960869538992,10.070730803124167,17.387312455245535,1.2756766628124168,1,ATM,Doctor
TX001368,AC00363,14781.082653442998,2023-12-07 16:19:07,Debit,Portland,D000080,19.228.76.177,M055,1023.0500672497418,7884.074401188277,1.7271441635919087,14987289.824859442,2024-11-04 08:07:23,-264118265771579.06,28.32080696242022,33.15513738568704,8.236378921828,13.311021466978978,1.2756766628124168,1,ATM,Engineer
TX001369,AC00316,142493.813863033,2023-01-02 16:01:14,Credit,Los Angeles,D000361,156.96.135.18,M077,542.7563443115073,5995.429001140242,1.7271441635919087,1257886.6109631893,2024-11-04 08:12:22,-533283992585620.5,28.32080696242022,19.632504998576007,10.070730803124167,15.349166961112259,1.2756766628124168,0,Branch,Student
TX001370,AC00167,118687.4182021696,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,702.8542519575855,3197.435815883894,1.7271441635919087,38050180.19752609,2024-11-04 08:09:24,-360143255875936.9,29.05172025585174,17.3787329340575,13.7394345657165,9.234730478712418,1.4988055549241963,2,Online,Engineer
TX001371,AC00405,150021.60866555464,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,1058.6273800599815,10122.468949393355,1.7271441635919087,37386332.949482,2024-11-04 08:10:05,-305378495347946.75,29.05172025585174,19.632504998576007,11.905082684420332,13.311021466978978,1.2756766628124168,0,Branch,Engineer
TX001372,AC00098,101273.37252871315,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,596.1223135268666,11521.46554202153,1.7271441635919087,29742163.674606893,2024-11-04 08:11:40,-310923676682123.9,29.05172025585174,17.3787329340575,11.905082684420332,11.272875972845698,1.2756766628124168,1,ATM,Doctor
TX001373,AC00116,104373.22444041459,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,880.7408160087834,3757.0344529351632,1.7271441635919087,9699873.834606867,2024-11-04 08:11:57,-310929125981518.94,29.05172025585174,19.632504998576007,11.905082684420332,11.272875972845698,1.2756766628124168,2,Online,Engineer
TX001374,AC00267,3306.960370111231,2023-01-13 16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,685.0655955524657,19705.595608896347,1.7271441635919087,8343279.108755418,2024-11-04 08:11:14,-524537269747149.7,28.32080696242022,28.64759325665003,15.573786447012665,13.311021466978978,1.2756766628124168,2,Online,Engineer
TX001375,AC00447,62087.39144152693,2023-10-20 16:02:07,Debit,Atlanta,D000674,200.13.225.150,M066,578.3336571217468,7884.074401188277,1.7271441635919087,25016293.579268765,2024-11-04 08:07:50,-302238063187628.1,28.32080696242022,15.124960869538992,17.40813832830883,21.4636034435121,1.2756766628124168,0,Branch,Doctor
TX001376,AC00042,64947.89508885971,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,76.0.164.168,M052,453.81306228590825,13829.809919858017,1.7271441635919087,2763506.678144553,2024-11-04 08:11:50,-331545599142465.0,29.78263354928326,17.3787329340575,21.076842090901163,17.387312455245535,1.2756766628124168,0,Branch,Student
TX001377,AC00074,81509.62743066192,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,898.5294724139032,5925.479171508833,1.7271441635919087,32378597.86021786,2024-11-04 08:09:46,-436359472937949.0,29.05172025585174,12.871188805020488,13.7394345657165,15.349166961112259,1.2756766628124168,2,Online,Engineer
TX001378,AC00063,34413.47809421874,2023-10-04 17:10:02,Debit,Memphis,D000024,23.163.145.195,M026,845.1635031985438,18516.4485051624,1.7271441635919087,30104021.0723716,2024-11-04 08:10:02,-314905221528665.9,29.05172025585174,28.64759325665003,11.905082684420332,11.272875972845698,1.2756766628124168,1,ATM,Doctor
TX001379,AC00085,96261.65338333522,2023-04-03 17:59:23,Credit,San Diego,D000133,101.120.142.50,M033,738.431564767825,17397.25123105986,1.7271441635919087,27177687.550957106,2024-11-04 08:09:57,-460966974380472.06,29.05172025585174,19.632504998576007,17.40813832830883,11.272875972845698,1.4988055549241963,2,Online,Doctor
TX001380,AC00126,22927.680285795825,2023-07-25 18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,1005.261410844622,3966.8839418293896,1.7271441635919087,20124510.423994116,2024-11-04 08:07:12,-371247182061841.06,29.78263354928326,21.88627706309451,10.070730803124167,13.311021466978978,1.4988055549241963,0,Branch,Retired
TX001381,AC00471,123398.49257645031,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,1236.5139441111794,7324.475764137007,1.7271441635919087,46928556.99042923,2024-11-04 08:10:18,-399066967388072.44,29.05172025585174,19.632504998576007,11.905082684420332,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX001382,AC00304,91859.98042397009,2023-03-10 16:35:33,Debit,Oklahoma City,D000211,53.131.194.183,M034,1343.2458825418983,10752.017416076034,1.7271441635919087,27671643.56978552,2024-11-04 08:10:23,-480068523930837.56,28.32080696242022,30.901365321168537,17.40813832830883,11.272875972845698,1.2756766628124168,0,Branch,Retired
TX001383,AC00242,120473.7735411162,2023-06-20 18:43:51,Debit,Washington,D000104,166.41.54.117,M014,560.545000716627,10821.967245707443,1.7271441635919087,33311985.5777545,2024-11-04 08:11:43,-399014394973503.75,29.78263354928326,26.393821192131526,8.236378921828,23.501748937645374,1.2756766628124168,0,Branch,Doctor
TX001384,AC00261,148789.84076843786,2023-07-14 16:22:54,Debit,Chicago,D000316,172.184.35.29,M071,1094.204692870221,6345.178149297286,1.7271441635919087,29804605.331625782,2024-11-04 08:09:07,-380035587905465.44,28.32080696242022,24.14004912761302,10.070730803124167,9.234730478712418,1.2756766628124168,0,Branch,Retired
TX001385,AC00338,44979.82830171328,2023-11-27 16:57:08,Debit,Omaha,D000637,130.29.230.16,M057,471.60171869102805,14179.55906801506,1.7271441635919087,5044947.758080338,2024-11-04 08:09:29,-272038082697628.75,28.32080696242022,21.88627706309451,11.905082684420332,13.311021466978978,1.2756766628124168,1,ATM,Student
TX001386,AC00292,7013.939586552683,2023-06-09 18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,1165.3593184907002,11731.315030915755,1.7271441635919087,23245228.216852803,2024-11-04 08:09:14,-407752553314443.0,29.78263354928326,21.88627706309451,10.070730803124167,15.349166961112259,1.2756766628124168,0,Branch,Retired
TX001387,AC00024,20519.603235745275,2023-10-30 16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,489.3903750961478,9143.171334553634,1.7271441635919087,2769317.925424888,2024-11-04 08:11:01,-294281295784567.4,28.32080696242022,17.3787329340575,11.905082684420332,13.311021466978978,1.2756766628124168,2,Online,Student
TX001388,AC00441,15256.860300907532,2023-08-29 16:16:15,Credit,Austin,D000113,101.223.82.253,M044,542.7563443115073,4736.332067774885,1.7271441635919087,6808563.803512784,2024-11-04 08:11:52,-343518518578445.4,28.32080696242022,19.632504998576007,13.7394345657165,23.501748937645374,1.2756766628124168,0,Branch,Student
TX001389,AC00412,119285.78886309125,2023-08-07 17:17:34,Debit,Denver,D000013,8.136.178.116,M095,489.3903750961478,18516.4485051624,1.7271441635919087,1072901.7394824824,2024-11-04 08:08:37,-360950083003909.06,29.05172025585174,15.124960869538992,13.7394345657165,9.234730478712418,1.2756766628124168,1,ATM,Student
TX001390,AC00315,134347.21623068015,2023-05-23 16:44:33,Debit,Tucson,D000248,28.149.72.129,M043,489.3903750961478,4246.683260355025,1.7271441635919087,515100.0038895938,2024-11-04 08:11:47,-421311145359389.6,28.32080696242022,17.3787329340575,13.7394345657165,19.425457949378817,1.2756766628124168,0,Branch,Student
TX001391,AC00120,88319.37744007759,2023-02-09 17:46:49,Debit,Seattle,D000014,155.37.19.43,M011,916.318128819023,8373.723208608139,1.7271441635919087,40526278.56052327,2024-11-04 08:10:23,-503054128248011.0,29.05172025585174,19.632504998576007,13.7394345657165,17.387312455245535,1.2756766628124168,0,Branch,Doctor
TX001392,AC00462,5455.2569868836,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,1165.3593184907002,6485.077808560103,1.7271441635919087,4093190.2588723083,2024-11-04 08:10:55,-393485717756887.44,29.05172025585174,19.632504998576007,11.905082684420332,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX001393,AC00481,1841.681971171382,2023-03-13 18:24:20,Credit,San Francisco,D000121,62.27.235.199,M008,613.9109699319864,9353.02082344786,1.7271441635919087,50304306.63540944,2024-11-04 08:11:04,-477627035635593.7,29.78263354928326,15.124960869538992,6.402027040531834,19.425457949378817,1.2756766628124168,2,Online,Doctor
TX001394,AC00166,117452.73142378005,2023-09-18 16:18:19,Debit,Los Angeles,D000404,1.198.76.182,M031,809.5861903883042,17677.050549585496,1.7271441635919087,32019782.59190192,2024-11-04 08:11:41,-327638037954320.5,28.32080696242022,19.632504998576007,8.236378921828,21.4636034435121,1.2756766628124168,0,Branch,Engineer
TX001395,AC00438,42738.127484211676,2023-07-06 17:53:38,Debit,Tucson,D000069,49.174.157.140,M044,720.6429083627052,1798.4392232557198,1.7271441635919087,20459495.678294722,2024-11-04 08:09:52,-386337670493055.75,29.05172025585174,24.14004912761302,13.7394345657165,15.349166961112259,1.2756766628124168,2,Online,Engineer
TX001396,AC00090,162686.63450818413,2023-10-19 16:34:22,Debit,Seattle,D000377,59.127.135.25,M031,702.8542519575855,3337.3354751467114,1.7271441635919087,46554141.058273464,2024-11-04 08:07:12,-303013894553611.1,28.32080696242022,26.393821192131526,15.573786447012665,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX001397,AC00041,10312.275424803738,2023-04-28 16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,471.60171869102805,17677.050549585496,1.7271441635919087,5795924.713669841,2024-11-04 08:11:26,-441153983414985.8,28.32080696242022,21.88627706309451,15.573786447012665,13.311021466978978,1.2756766628124168,1,ATM,Student
